Year,Month,Measurement Index,0,10,100,1100,150,20,200,300,400,5,50,500,700,900
2006,2,4,-14.5287,,-8.78997,-2.74517,-5.86254,,-2.97543,-0.80796,-1.11948,,-10.9613,-1.43053,-1.96072,-2.33436
2006,2,5,-11.9439,,-8.45369,-2.74517,-5.93949,,-3.10081,-0.84693,-1.11948,,-10.3262,-1.43053,-1.96072,-2.33436
2006,2,6,-10.0299,,-8.12742,-2.72592,-6.01645,,-3.19723,-0.88589,-1.11948,,-9.51941,-1.43053,-1.96072,-2.3247
2006,2,7,-16.4486,,-7.77272,-2.74517,-5.98759,,-3.28399,-0.934575,-1.11948,,-9.47091,-1.43053,-1.96072,-2.33436
2006,2,8,-17.8174,,-7.67692,-2.73554,-6.05493,,-3.33219,-0.992985,-1.11948,,-10.2385,-1.43053,-1.96072,-2.33436
2006,2,9,-23.1048,,-7.80147,-2.72592,-6.26663,,-3.3611,-1.06111,-1.11948,,-10.8439,-1.43053,-1.96072,-2.33436
2006,2,10,-21.7264,,-8.06028,-2.70666,-6.49765,,-3.40927,-1.11948,-1.11948,,-11.5896,-1.43053,-1.96072,-2.31504
2006,2,11,-16.6049,,-8.31929,-2.73554,-6.71914,,-3.47672,-1.18757,-1.11948,,-11.442,-1.42081,-1.94135,-2.3247
2006,2,12,-25.5958,,-8.44408,-2.71629,-6.94074,,-3.56342,-1.26534,-1.13894,,-12.1213,-1.43053,-1.96072,-2.31504
2006,2,13,-27.8048,,-8.82845,-2.71629,-7.21068,,-3.65973,-1.33338,-1.15839,,-13.3893,-1.43053,-1.94135,-2.31504
2006,2,14,-23.2354,,-9.3001,-2.70666,-7.50015,,-3.76565,-1.4111,-1.15839,,-13.651,-1.4111,-1.92198,-2.29572
2006,2,15,-23.5048,,-9.58938,-2.71629,-7.77057,,-3.91005,-1.46938,-1.16812,,-13.5586,-1.42081,-1.92198,-2.30538
2006,2,16,-26.3815,,-9.81148,-2.70666,-8.01224,,-4.0448,-1.54706,-1.19729,,-14.1417,-1.43053,-1.93167,-2.29572
2006,2,17,-29.6887,,-10.1694,-2.70666,-8.22511,,-4.17952,-1.62471,-1.19729,,-15.1,-1.43053,-1.92198,-2.29572
2006,2,18,-24.9196,,-10.6543,-2.70666,-8.42848,,-4.36231,-1.71204,-1.23618,,-15.4313,-1.43053,-1.92198,-2.29572
2006,2,19,-23.7376,,-10.9752,-2.70666,-8.53509,,-4.53545,-1.79933,-1.23618,,-15.5148,-1.43053,-1.92198,-2.29572
2006,2,20,-25.5304,,-11.2188,-2.70666,-8.62236,,-4.7278,-1.8866,-1.26534,,-15.6738,-1.43053,-1.92198,-2.29572
2006,2,21,-22.6672,,-11.4433,-2.70666,-8.70965,,-4.9105,-1.97384,-1.28478,,-15.7637,-1.43053,-1.92198,-2.29572
2006,2,22,-15.7202,,-11.5899,-2.70666,-8.71936,,-5.10282,-2.08042,-1.31394,,-15.1029,-1.43053,-1.92198,-2.29572
2006,2,23,-22.6285,,-11.5215,-2.70666,,,-5.29513,-2.17728,-1.35281,,-14.8887,-1.43053,-1.92198,-2.29572
2006,2,24,-21.4609,,-11.5117,-2.70666,,,-5.44899,-2.28379,-1.37224,,-14.7447,-1.44024,-1.92198,-2.29572
2006,2,25,-19.7584,,-11.5215,-2.70666,,,-5.60285,-2.39994,-1.4111,,-14.856,-1.46938,-1.92198,-2.28606
2006,2,26,-7.31754,,-11.4628,-2.70666,,,-5.74711,-2.50637,-1.44024,,-13.4301,-1.46938,-1.9123,-2.28606
2006,2,27,-12.1408,,-10.9655,-2.69703,,,-5.86253,-2.62243,-1.4888,,-11.9652,-1.46938,-1.92198,-2.26674
2006,3,0,-11.8011,,-10.4117,-2.69703,-8.56418,,-5.94911,-2.72879,-1.53735,,-11.1572,-1.46938,-1.90261,-2.25708
2006,3,1,-7.56077,,-9.97583,-2.69703,-8.36067,,-5.98759,-2.84479,-1.57618,,-10.7754,-1.49851,-1.9123,-2.25708
2006,3,2,-8.9485,,-9.62799,-2.6874,-8.14767,,-5.98759,-2.95108,-1.62471,,-10.5506,-1.50822,-1.90261,-2.25708
2006,3,3,-7.19482,,-9.32901,-2.67776,-7.96389,,-5.95873,-3.05735,-1.68294,,-9.80091,-1.52764,-1.89293,-2.25708
2006,3,4,-7.71133,,-8.94385,-2.6874,-7.78022,,-5.92987,-3.14428,-1.73144,,-9.18021,-1.54706,-1.89293,-2.25708
2006,3,5,-14.4929,,-8.64579,-2.67776,-7.59669,,-5.89139,-3.23119,-1.78964,,-9.76219,-1.56648,-1.89293,-2.25708
2006,3,6,-15.7495,,-8.70344,-2.66813,-7.47118,,-5.83368,-3.29878,-1.84782,,-10.6582,-1.58589,-1.92198,-2.25708
2006,3,7,-18.23,,-8.93422,-2.66813,-7.43258,,-5.7952,-3.3567,-1.91569,,-11.4914,-1.62471,-1.92198,-2.25708
2006,3,8,-17.2667,,-9.26155,-2.66813,-7.50014,,-5.77596,-3.43393,-1.96415,,-12.1957,-1.64412,-1.92198,-2.25708
2006,3,9,-10.7144,,-9.51219,-2.66813,-7.63532,,-5.81444,-3.46288,-2.02229,,-11.7003,-1.66353,-1.9123,-2.25708
2006,3,10,-5.04479,,-9.38685,-2.66813,-7.73191,,-5.86253,-3.52079,-2.08042,,-10.1028,-1.70234,-1.92198,-2.25708
2006,3,11,-8.69203,,-8.91501,-2.66813,-7.70293,,-5.92025,-3.57869,-2.11917,,-9.08345,-1.72174,-1.92198,-2.25708
2006,3,12,-9.91538,,-8.54012,-2.66813,-7.5291,,-5.92987,-3.62694,-2.17728,,-9.20928,-1.75084,-1.92198,-2.25708
2006,3,13,-13.403,,-8.43448,-2.66813,-7.39398,,-5.90101,-3.68483,-2.23539,,-9.74256,-1.77994,-1.92198,-2.25708
2006,3,14,-15.2199,,-8.50169,-2.66813,-7.32643,,-5.88177,-3.72342,-2.29347,,-10.2289,-1.80903,-1.92198,-2.25708
2006,3,15,-15.2744,,-8.665,-2.66813,-7.31678,,-5.85291,-3.7813,-2.34187,,-10.6384,-1.82843,-1.93167,-2.25708
2006,3,16,-10.1815,,-8.77072,-2.66813,-7.37467,,-5.85291,-3.81025,-2.39026,,-10.1996,-1.87691,-1.94135,-2.25708
2006,3,17,-6.33721,,-8.63618,-2.66813,-7.39397,,-5.89139,-3.83919,-2.43864,,-9.26758,-1.8963,-1.94135,-2.25708
2006,3,18,-5.09572,,-8.30011,-2.66813,-7.35538,,-5.89139,-3.88741,-2.48702,,-8.33022,-1.93507,-1.96072,-2.24742
2006,3,19,-4.09131,,-7.91648,-2.66813,-7.22032,,-5.89139,-3.93564,-2.52571,,-7.66582,-1.96415,-1.96072,-2.2281
2006,3,20,-3.90011,,-7.53327,-2.6585,-7.03712,,-5.86253,-3.95492,-2.5644,,-6.98348,-2.00291,-1.9704,-2.2281
2006,3,21,-4.21765,,-7.14082,-2.66813,-6.84438,,-5.7952,-4.00315,-2.62243,,-6.55154,-2.02229,-1.9704,-2.2281
2006,3,22,-4.75501,,-6.81557,-2.66813,-6.63246,,-5.72787,-4.02244,-2.66111,,-6.41723,-2.06105,-1.99945,-2.25708
2006,3,23,-7.49661,,-6.64344,-2.6585,-6.44951,,-5.6317,-4.04173,-2.69979,,-6.6859,-2.0998,-1.99945,-2.24742
2006,3,24,-9.22698,,-6.58607,-2.66813,-6.30513,,-5.55476,-4.06102,-2.73846,,-6.96428,-2.13855,-2.00913,-2.25708
2006,3,25,-9.44795,,-6.63387,-2.6585,-6.21851,,-5.47783,-4.06102,-2.7868,,-7.39655,-2.1676,-2.03817,-2.25708
2006,3,26,-15.6753,,-6.75819,-2.66813,-6.18002,,-5.41052,-4.06102,-2.8158,,-8.12806,-2.19665,-2.03817,-2.25708
2006,3,27,-17.4924,,-7.06428,-2.66813,-6.20888,,-5.36245,-4.06102,-2.85446,,-9.25792,-2.2257,-2.03817,-2.25708
2006,3,28,-9.45271,,-7.48539,-2.64886,-6.334,,-5.35283,-4.06102,-2.89311,,-9.53876,-2.25475,-2.06721,-2.25708
2006,3,29,-12.4524,,-7.65776,-2.66813,-6.48802,,-5.39129,-4.08031,-2.90277,,-8.92872,-2.28379,-2.07689,-2.25708
2006,3,30,-10.2305,,-7.61945,-2.64886,-6.57467,,-5.43937,-4.09959,-2.94142,,-8.78377,-2.32251,-2.07689,-2.25708
2006,4,0,-10.6907,,-7.60029,-2.6296,-6.62282,,-5.47783,-4.09959,-2.98007,,-8.59065,-2.34187,-2.09625,-2.25708
2006,4,1,-12.2028,,-7.55241,-2.64886,-6.64208,,-5.5163,-4.10924,-2.99939,,-8.5617,-2.37091,-2.1156,-2.25708
2006,4,2,-6.90191,,-7.55241,-2.63923,-6.65172,,-5.54515,-4.12852,-3.01871,,-8.47487,-2.39994,-2.1156,-2.25708
2006,4,3,-6.12039,,-7.50453,-2.63923,-6.66135,,-5.56438,-4.13817,-3.05735,,-8.1471,-2.43864,-2.13495,-2.25708
2006,4,4,-4.82934,,-7.36092,-2.63923,-6.64208,,-5.58361,-4.17674,-3.06701,,-7.71389,-2.44832,-2.1543,-2.25708
2006,4,5,-2.46347,,-7.15039,-2.6296,-6.57467,,-5.58361,-4.18638,-3.09599,,-7.12756,-2.47735,-2.1543,-2.25708
2006,4,6,0.290925,,-6.85384,-2.63923,-6.48801,,-5.56438,-4.21531,-3.12496,,-6.29255,-2.51604,-2.17365,-2.26674
2006,4,7,-1.51339,,-6.44266,-2.63923,-6.35325,,-5.53553,-4.21531,-3.14428,,-5.36237,-2.52571,-2.193,-2.26674
2006,4,8,-4.85255,,-6.00293,-2.63923,-6.14153,,-5.46822,-4.25388,-3.17325,,-5.11306,-2.55473,-2.193,-2.29572
2006,4,9,-5.59877,,-5.76396,-2.64886,-5.92987,,-5.39129,-4.25388,-3.20222,,-5.5062,-2.59342,-2.23169,-2.29572
2006,4,10,-8.46985,,-5.72572,-2.6296,-5.76635,,-5.30475,-4.25388,-3.21188,,-5.85138,-2.60309,-2.23169,-2.29572
2006,4,11,-2.63237,,-5.78308,-2.63923,-5.67978,,-5.21821,-4.25388,-3.2505,,-5.87056,-2.6321,-2.2607,-2.29572
2006,4,12,-8.4614,,-5.66836,-2.63923,-5.6317,,-5.1509,-4.25388,-3.26016,,-5.40072,-2.65144,-2.27037,-2.29572
2006,4,13,-9.00015,,-5.61101,-2.6296,-5.55476,,-5.09321,-4.24424,-3.28912,,-6.10071,-2.67078,-2.27037,-2.29572
2006,4,14,-7.21987,,-5.7066,-2.64886,-5.50668,,-5.04513,-4.23459,-3.28912,,-6.2062,-2.70946,-2.29938,-2.3247
2006,4,15,-4.24214,,-5.71616,-2.64886,-5.50668,,-5.00666,-4.21531,-3.32774,,-5.89932,-2.70946,-2.30905,-2.33436
2006,4,16,-5.42718,,-5.61101,-2.64886,-5.47783,,-4.9682,-4.21531,-3.32774,,-5.71713,-2.74813,-2.30905,-2.33436
2006,4,17,1.5414,,-5.50585,-2.6585,-5.42975,,-4.93935,-4.18638,-3.33739,,-4.93079,-2.74813,-2.32839,-2.33436
2006,4,18,2.21126,,-5.10424,-2.6296,-5.33359,,-4.90089,-4.17674,-3.34705,,-3.27869,-2.7868,-2.34773,-2.33436
2006,4,19,-2.46604,,-4.50145,-2.6585,-5.14128,,-4.85281,-4.17674,-3.36636,,-2.78781,-2.7868,-2.36706,-2.33436
2006,4,20,-0.483975,,-4.12795,-2.66813,-4.87204,,-4.75665,-4.1671,-3.36636,,-2.70105,-2.82546,-2.38639,-2.34402
2006,4,21,5.71367,,-3.85958,-2.64886,-4.64124,,-4.64124,-4.13817,-3.39532,,-2.30531,-2.82546,-2.38639,-2.37298
2006,4,22,2.60529,,-3.50459,-2.6585,-4.42964,,-4.52583,-4.11888,-3.40497,,-1.58927,-2.86412,-2.41539,-2.37298
2006,4,23,5.45876,,-3.11074,-2.64886,-4.20838,,-4.40079,-4.08995,-3.40497,,-1.07492,-2.86412,-2.42506,-2.37298
2006,4,24,3.65219,,-2.82217,-2.6585,-3.9678,,-4.25649,-4.05138,-3.40497,,-0.8414,-2.87378,-2.42506,-2.37298
2006,4,25,-0.754645,,-2.55252,-2.66813,-3.76565,,-4.14103,-4.02244,-3.40497,,-0.7538,-2.90277,-2.46371,-2.37298
2006,4,26,-3.92665,,-2.3404,-2.66813,-3.56342,,-3.98706,-3.97422,-3.40497,,-0.734317,-2.90277,-2.46371,-2.40195
2006,4,27,-4.3357,,-2.186,-2.66813,-3.37073,,-3.87155,-3.92599,-3.40497,,-0.744057,-2.9221,-2.47337,-2.4116
2006,4,28,-0.17102,,-2.06045,-2.66813,-3.21651,,-3.73677,-3.87777,-3.40497,,-0.70509,-2.94142,-2.50236,-2.4116
2006,4,29,-0.283115,,-1.98315,-2.66813,-3.10081,,-3.61158,-3.81989,-3.40497,,-0.76354,-2.95108,-2.50236,-2.4116
2006,5,0,5.73991,,-1.91549,-2.66813,-2.97542,,-3.50562,-3.77166,-3.38566,,-0.74404,-2.94142,-2.51202,-2.4116
2006,5,1,5.10924,,-1.85747,-2.66813,-2.88859,,-3.39964,-3.70412,-3.36636,,-0.58808,-2.97041,-2.54101,-2.43091
2006,5,2,1.75706,,-1.78008,-2.66813,-2.79208,,-3.31291,-3.65589,-3.36636,,-0.558835,-2.98007,-2.54101,-2.44056
2006,5,3,2.49961,,-1.70265,-2.66813,-2.71485,,-3.21651,-3.60764,-3.34705,,-0.48077,-2.98007,-2.54101,-2.45022
2006,5,4,-0.443322,,-1.62519,-2.66813,-2.62795,,-3.13938,-3.54974,-3.32774,,-0.47103,-2.98007,-2.57965,-2.45022
2006,5,5,0.386405,,-1.56708,-2.66813,-2.54101,,-3.06223,-3.50149,-3.30843,,-0.441745,-2.98007,-2.57965,-2.45022
2006,5,6,0.206497,,-1.49925,-2.66813,-2.48304,,-2.98507,-3.45323,-3.28912,,-0.43198,-2.98007,-2.57965,-2.45022
2006,5,7,1.79929,,-1.44108,-2.66813,-2.40572,,-2.91754,-3.40497,-3.26981,,-0.38316,-2.98007,-2.61829,-2.48882
2006,5,8,1.37448,,-1.4023,-2.66813,-2.34773,,-2.84999,-3.3567,-3.2505,,-0.344082,-2.98007,-2.61829,-2.48882
2006,5,9,1.86129,,-1.3635,-2.6874,-2.28971,,-2.79208,-3.30843,-3.23119,,-0.31477,-2.98007,-2.61829,-2.48882
2006,5,10,8.55448,,-1.315,-2.69703,-2.24136,,-2.73416,-3.26016,-3.21188,,-0.109402,-2.98007,-2.61829,-2.48882
2006,5,11,4.32783,,-1.27618,-2.70666,-2.20267,,-2.67623,-3.23119,-3.18291,,-0.089865,-2.98007,-2.65692,-2.49847
2006,5,12,5.75181,,-1.24706,-2.70666,-2.14463,,-2.62795,-3.17325,-3.17325,,0.04726,-2.98007,-2.65692,-2.52742
2006,5,13,4.71032,,-1.19851,-2.70666,-2.10592,,-2.56999,-3.13462,-3.13462,,0.145217,-2.98007,-2.65692,-2.52742
2006,5,14,3.6276,,-1.15967,-2.70666,-2.03817,,-2.52169,-3.08633,-3.12496,,0.15503,-2.97041,-2.65692,-2.52742
2006,5,15,5.79741,,-1.14024,-2.70666,-1.98009,,-2.47337,-3.05735,-3.09599,,0.223732,-2.94142,-2.65692,-2.52742
2006,5,16,4.89562,,-1.09167,-2.70666,-1.93167,,-2.43472,-3.01871,-3.07667,,0.34148,-2.94142,-2.67623,-2.52742
2006,5,17,6.04186,,-1.05279,-2.70666,-1.87355,,-2.39606,-2.98007,-3.04769,,0.36122,-2.94142,-2.69554,-2.54672
2006,5,18,11.0177,,-1.0139,-2.70666,-1.84449,,-2.34773,-2.94142,-3.02837,,0.715397,-2.94142,-2.69554,-2.54672
2006,5,19,11.6816,,-0.975012,-2.70666,-1.94135,,-2.29938,-2.91243,-3.01871,,1.14945,-2.91243,-2.69554,-2.56602
2006,5,20,11.0918,,-0.945835,-2.70666,-1.92198,,-2.27037,-2.88345,-2.98973,,1.36705,-2.90277,-2.69554,-2.56602
2006,5,21,9.01921,,-0.91665,-2.71629,-1.88324,,-2.24136,-2.84479,-2.97041,,1.4761,-2.90277,-2.69554,-2.56602
2006,5,22,13.1493,,-0.877727,-2.71629,-1.85418,,-2.193,-2.8158,-2.94142,,1.73488,-2.90277,-2.69554,-2.56602
2006,5,23,7.71917,,-0.838797,-2.73554,-1.84449,,-2.16398,-2.7868,-2.93176,,2.37276,-2.90277,-2.70519,-2.57567
2006,5,24,3.87864,,-0.8096,-2.73554,-1.81543,,-2.1156,-2.76747,-2.90277,,1.63501,-2.87378,-2.72451,-2.59496
2006,5,25,3.1519,,-0.780387,-2.74517,-1.77667,,-2.08657,-2.72879,-2.90277,,1.189,-2.86412,-2.72451,-2.60461
2006,5,26,4.42547,,-0.73169,-2.74517,-1.7476,,-2.05753,-2.69979,-2.86412,,1.22847,-2.86412,-2.72451,-2.60461
2006,5,27,4.26358,,-0.702462,-2.74517,-1.71852,,-2.02849,-2.67078,-2.85446,,1.2087,-2.85446,-2.73416,-2.60461
2006,5,28,7.72644,,-0.673225,-2.74517,-1.67974,,-1.99945,-2.65144,-2.82546,,1.37728,-2.82546,-2.73416,-2.60461
2006,5,29,11.2207,,-0.634235,-2.74517,-1.65065,,-1.9704,-2.61276,-2.80613,,2.41316,-2.82546,-2.73416,-2.60461
2006,5,30,14.7208,,-0.58549,-2.74517,-1.62156,,-1.93167,-2.59342,-2.80613,,3.8657,-2.82546,-2.73416,-2.61426
2006,6,0,4.47787,,-0.55623,-2.74517,-1.61186,,-1.92198,-2.58375,-2.7868,,3.48251,-2.82546,-2.73416,-2.63354
2006,6,1,5.91828,,-0.53672,-2.74517,-1.57306,,-1.88324,-2.54506,-2.76747,,1.87365,-2.7868,-2.73416,-2.61426
2006,6,2,6.98185,,-0.507455,-2.74517,-1.53426,,-1.84449,-2.51604,-2.74813,,2.18267,-2.7868,-2.73416,-2.64319
2006,6,3,4.1232,,-0.45866,-2.7548,-1.51485,,-1.82512,-2.48702,-2.71913,,2.55307,-2.7868,-2.73416,-2.64319
2006,6,4,3.66249,,-0.45866,-2.7548,-1.48574,,-1.79605,-2.46767,-2.70946,,1.89341,-2.76747,-2.73416,-2.64319
2006,6,5,7.66654,,-0.41961,-2.76443,-1.46633,,-1.76698,-2.44832,-2.69979,,1.98353,-2.74813,-2.73416,-2.64319
2006,6,6,11.6144,,-0.370782,-2.77405,-1.44692,,-1.7476,-2.41929,-2.67078,,3.33867,-2.74813,-2.73416,-2.64319
2006,6,7,19.0336,,-0.32194,-2.76443,,,-1.71852,-2.39994,-2.66111,,4.82928,-2.74813,-2.73416,-2.64319
2006,6,8,15.7193,,-0.224195,-2.77405,,,-1.68943,-2.37091,-2.6321,,6.46291,-2.72879,-2.73416,-2.64319
2006,6,9,7.07217,,-0.155732,-2.78368,,,-1.67004,-2.36123,-2.6321,,5.67936,-2.71913,-2.73416,-2.65284
2006,6,10,5.36489,,-0.116587,-2.78368,,,-1.65065,-2.33219,-2.61276,,3.9783,-2.70946,-2.73416,-2.65284
2006,6,11,5.14853,,-0.126375,-2.78368,,,-1.63125,-2.32251,-2.59342,,3.23691,-2.69979,-2.73416,-2.66248
2006,6,12,8.1305,,-0.1068,-2.78368,,,-1.60216,-2.29347,-2.57408,,3.08576,-2.69012,-2.73416,-2.67212
2006,6,13,7.9828,,-0.048065,-2.78368,,,-1.58276,-2.28379,-2.55473,,3.80409,-2.68045,-2.73416,-2.68177
2006,6,14,10.2261,,-0.008895,-2.78368,,,-1.55366,-2.26443,-2.55473,,3.67275,-2.67078,-2.73416,-2.68177
2006,6,15,9.85349,,0.069487,-2.78368,,,-1.53426,-2.23539,-2.53539,,4.88906,-2.67078,-2.72451,-2.68177
2006,6,16,9.00057,,0.16753,-2.78368,,,-1.51485,-2.20633,-2.51604,,4.1818,-2.64177,-2.73416,-2.68177
2006,6,17,11.8493,,0.226407,-2.78368,,,-1.49544,-2.19665,-2.50637,,4.84902,-2.6321,-2.72451,-2.68177
2006,6,18,10.2753,,0.403195,-2.78368,,,-1.46633,-2.17728,-2.48702,,5.57318,-2.6321,-2.71485,-2.68177
2006,6,19,12.9104,,0.550707,-2.79331,,,-1.45662,-2.15792,-2.47735,,5.70947,-2.61276,-2.69554,-2.68177
2006,6,20,11.4973,,0.757582,-2.78368,,,-1.42751,-2.14823,-2.46767,,6.49477,-2.60309,-2.69554,-2.68177
2006,6,21,14.5656,,0.974667,-2.78368,,,-1.4178,-2.12886,-2.43864,,6.6117,-2.59342,-2.69554,-2.68177
2006,6,22,9.23519,,1.20213,-2.81256,,,-1.38867,-2.11917,-2.43864,,6.44373,-2.59342,-2.69554,-2.68177
2006,6,23,7.26103,,1.25163,-2.81256,,,-1.36925,-2.09011,-2.41929,,5.44879,-2.58375,-2.69554,-2.68177
2006,6,24,7.6182,,1.18231,-2.80294,,,-1.35954,-2.09011,-2.39994,,4.807,-2.5644,-2.69554,-2.68177
2006,6,25,8.98391,,1.14273,-2.82219,,,-1.34012,-2.06105,-2.39994,,4.745,-2.55473,-2.69554,-2.68177
2006,6,26,13.1003,,1.21202,-2.82219,,,-1.31098,-2.05136,-2.39026,,5.59494,-2.55473,-2.69554,-2.68177
2006,6,27,7.85082,,1.48965,-2.82219,,,-1.30127,-2.02229,-2.36123,,6.05349,-2.54506,-2.69554,-2.68177
2006,6,28,6.71739,,1.61875,-2.82219,,,-1.27213,-2.0126,-2.36123,,5.06471,-2.51604,-2.69554,-2.68177
2006,6,29,6.89619,,1.54919,-2.82219,,,-1.26241,-2.0126,-2.34187,,4.98201,-2.51604,-2.69554,-2.68177
2006,7,0,5.2214,,1.56906,-2.82219,-0.50297,,-1.22354,-1.97384,-2.32251,,4.77601,-2.51604,-2.69554,-2.68177
2006,7,1,6.17647,,1.5194,-2.82219,-0.48345,,-1.22354,-1.97384,-2.32251,,4.13016,-2.50637,-2.68588,-2.70106
2006,7,2,12.7538,,1.44991,-2.82219,-0.44441,,-1.18467,-1.94476,-2.30315,,4.7579,-2.47735,-2.65692,-2.68177
2006,7,3,15.036,,1.70837,-2.82219,-0.424885,,-1.18467,-1.93507,-2.28379,,6.58141,-2.47735,-2.65692,-2.68177
2006,7,4,16.443,,2.2372,-2.82219,-0.395595,,-1.14578,-1.90599,-2.28379,,7.93655,-2.47735,-2.65692,-2.68177
2006,7,5,13.4143,,2.78915,-2.82219,-0.3663,,-1.13606,-1.8963,-2.26443,,9.05702,-2.47735,-2.65692,-2.68177
2006,7,6,11.2032,,3.17235,-2.82219,-0.32722,,-1.10689,-1.8963,-2.24507,,7.76328,-2.44832,-2.65692,-2.68177
2006,7,7,12.9885,,3.13191,-2.82219,-0.28814,,-1.10689,-1.86722,-2.24507,,7.84864,-2.43864,-2.65692,-2.68177
2006,7,8,11.4101,,3.17235,-2.82219,-0.24905,,-1.07772,-1.85752,-2.24507,,7.6126,-2.43864,-2.65692,-2.68177
2006,7,9,10.8943,,3.15212,-2.82219,-0.20017,,-1.06799,-1.84782,-2.2257,,7.31242,-2.43864,-2.65692,-2.68177
2006,7,10,8.6347,,3.1117,-2.82219,-0.18061,,-1.02909,-1.83813,-2.20633,,6.91821,-2.42896,-2.63761,-2.68177
2006,7,11,12.3126,,3.07129,-2.82219,-0.121927,,-1.02909,-1.81873,-2.20633,,6.74967,-2.39994,-2.63761,-2.68177
2006,7,12,16.7649,,3.14205,-2.82219,-0.082795,,-0.9999,-1.79933,-2.17728,,8.0438,-2.39994,-2.61829,-2.68177
2006,7,13,16.2409,,3.4865,-2.82219,-0.03386,,-0.99017,-1.77994,-2.1676,,8.7301,-2.39994,-2.61829,-2.68177
2006,7,14,17.2374,,3.87317,-2.82219,0.04446,,-0.95125,-1.77994,-2.1676,,9.78834,-2.38059,-2.61829,-2.68177
2006,7,15,17.7597,,4.2514,-2.82219,0.12283,,-0.93178,-1.75084,-2.15792,,9.9673,-2.36123,-2.61829,-2.68177
2006,7,16,18.1472,,4.59042,-2.82219,0.24048,,-0.91231,-1.74114,-2.12886,,10.541,-2.36123,-2.61829,-2.68177
2006,7,17,12.4338,,4.92064,-2.82219,0.36803,,-0.89284,-1.74114,-2.12886,,10.4069,-2.36123,-2.61829,-2.68177
2006,7,18,16.3977,,5.02408,-2.82219,0.55468,,-0.87337,-1.72174,-2.12886,,9.5327,-2.36123,-2.61829,-2.68177
2006,7,19,13.7308,,5.01374,-2.82219,0.692372,,-0.853895,-1.70234,-2.0998,,10.0119,-2.33219,-2.59897,-2.68177
2006,7,20,13.4799,,5.11736,-2.82219,0.830225,,-0.82468,-1.70234,-2.09011,,9.34419,-2.32251,-2.58931,-2.68177
2006,7,21,13.4536,,5.07589,-2.82219,0.978082,,-0.79546,-1.67323,-2.09011,,9.25557,-2.32251,-2.57965,-2.68177
2006,7,22,12.3773,,5.07589,-2.82219,1.10638,,-0.775975,-1.66353,-2.07074,,9.07945,-2.32251,-2.57965,-2.68177
2006,7,23,17.7518,,5.08626,-2.82219,1.22492,,-0.737,-1.65383,-2.05136,,9.56665,-2.32251,-2.57965,-2.68177
2006,7,24,20.7506,,5.28357,-2.82219,1.34358,,-0.69802,-1.62471,-2.05136,,10.6336,-2.29347,-2.57965,-2.67212
2006,7,25,18.6071,,5.65893,-2.82219,1.50199,,-0.66878,-1.62471,-2.05136,,11.5819,-2.28379,-2.57965,-2.68177
2006,7,26,21.0518,,6.08885,-2.82219,1.72017,,-0.62978,-1.6053,-2.03198,,12.2094,-2.28379,-2.56999,-2.67212
2006,7,27,17.2699,,6.47925,-2.82219,1.93878,,-0.590775,-1.58589,-2.0126,,12.6549,-2.27411,-2.57965,-2.67212
2006,7,28,11.5012,,6.75495,-2.83181,2.16779,,-0.542,-1.58589,-2.0126,,11.7214,-2.26443,-2.56999,-2.68177
2006,7,29,11.5105,,6.65938,-2.82219,2.37734,,-0.48345,-1.54706,-2.00291,,10.0013,-2.24507,-2.56033,-2.66248
2006,7,30,11.4331,,6.28899,-2.83181,2.46727,,-0.46393,-1.54706,-1.99322,,9.28852,-2.24507,-2.55067,-2.66248
2006,8,0,11.2195,,6.01514,-2.82219,2.45728,,-0.434647,-1.54706,-1.97384,,9.14534,-2.24507,-2.54101,-2.65284
2006,8,1,10.6677,,5.86817,-2.82219,2.43728,,-0.40536,-1.50822,-1.97384,,9.10146,-2.24507,-2.54101,-2.64319
2006,8,2,12.4818,,5.75293,-2.82219,2.43728,,-0.38583,-1.50822,-1.96415,,9.25577,-2.2257,-2.54101,-2.65284
2006,8,3,10.1756,,5.732,-2.82219,2.42729,,-0.35653,-1.49851,-1.94476,,9.24483,-2.20633,-2.54101,-2.64319
2006,8,4,11.573,,5.69015,-2.83181,2.43728,,-0.32722,-1.46938,-1.93507,,8.98005,-2.20633,-2.54101,-2.65284
2006,8,5,13.8657,,5.65878,-2.82219,2.44728,,-0.29791,-1.46938,-1.93507,,9.11193,-2.20633,-2.52169,-2.64319
2006,8,6,13.0033,,5.65878,-2.82219,2.47727,,-0.28814,-1.44024,-1.91569,,9.00289,-2.18696,-2.51202,-2.64319
2006,8,7,12.8214,,5.66924,-2.82219,2.47727,,-0.24905,-1.43053,-1.8963,,9.42128,-2.1676,-2.50236,-2.64319
2006,8,8,8.61857,,5.71106,-2.83181,2.52727,,-0.2295,-1.4111,-1.8963,,8.89325,-2.1676,-2.50236,-2.64319
2006,8,9,8.96672,,5.58568,-2.83181,2.55729,,-0.20995,-1.39167,-1.88661,,7.94568,-2.1676,-2.50236,-2.64319
2006,8,10,7.3539,,5.33553,-2.82219,2.55729,,-0.19039,-1.39167,-1.87691,,7.32294,-2.1676,-2.50236,-2.64319
2006,8,11,12.2527,,5.0552,-2.82219,2.49727,,-0.17083,-1.37224,-1.85752,,7.06843,-2.15792,-2.50236,-2.64319
